theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.566666666666666,0.10666666666666667,0.3135538032880619,-0.2583276533421761,-0.4777183125943053,1.5794596627807949e-09,-0.36763821898026505,0.7639408249983837,2.742067788573804,3.040103790269185,0.2980360016953809,21.783075026495617,27.783075026495617,5.999999999999999,6.0,16.16202729009928,2.9060200704149763,True,0,ok
24.566666666666666,0.11,0.301152560700989,-0.2471277581177825,-0.4593544008910411,1.2058642112311152e-09,-0.35663376281710885,0.7799631454311275,2.767706346736359,3.0688823674502603,0.30117602071390115,21.6232224288764,27.6232224288764,5.999999999999999,6.0,15.899607708525947,2.930010764867987,True,0,ok
24.566666666666666,0.11333333333333334,0.28864488293592394,-0.23616903849105988,-0.44064928298306355,1.874369805944924e-09,-0.3457312856552822,0.8017301105975438,2.7927815827988938,2.991611541286889,0.19882995848799512,21.473936043551344,25.47393604355134,3.999999999999999,4.0,15.642436251483149,2.955947705085474,True,0,ok
24.566666666666666,0.11666666666666667,0.2754333835357989,-0.2236609858286084,-0.4213862951213654,1.303218150723195e-10,-0.33548951459288606,0.8304831048158241,2.8177652789027947,3.018597867661631,0.20083258875883647,21.325655697989028,25.325655697989028,3.999999999999999,4.0,15.423358737275743,2.9822006321416374,True,0,ok
24.566666666666666,0.12000000000000001,0.262113470795942,-0.21113089464719664,-0.4019131249953898,7.57905713427938e-10,-0.3255807977429246,0.862172951422758,2.8426526673522594,3.0455028230764833,0.20285015572422394,21.1784714480132,25.1784714480132,3.999999999999999,4.0,15.209938118248438,3.0083960263312046,True,0,ok
24.566666666666666,0.12333333333333334,0.24853321344012094,-0.19840596215782696,-0.382022707085384,3.4523520666465993e-09,-0.3159905166639107,0.89776866887011,2.8678013806353566,3.0727131559027674,0.20491177526741078,21.025031723021332,25.02503172302133,3.999999999999999,4.0,14.997290072006955,3.035052658719458,True,0,ok
24.566666666666666,0.12666666666666668,0.23473509804997375,-0.18553926076079938,-0.36176909968366355,4.644118901201697e-10,-0.30671644047945673,0.9376242270272921,2.8930875554872495,3.100095296813359,0.20700774132610933,20.867926954341414,24.867926954341414,3.999999999999999,4.0,14.786990618122282,3.0620001215846218,True,0,ok
24.566666666666666,0.13,0.22050935817101786,-0.17230842062129947,-0.34085618566482856,4.607564785223244e-10,-0.2977439953530529,0.983571699019347,2.9190110186957527,3.1281914767076744,0.20918045801192164,20.697119719208978,24.697119719208978,3.999999999999999,4.0,14.572955415543033,3.0899711437072344,True,0,ok
24.566666666666666,0.13333333333333333,0.20542197435419132,-0.15825416673604262,-0.3186693919305758,1.0952926418799955e-11,-0.289056893081703,1.0394071885504748,2.9465210566289395,3.1580335957410495,0.21151253911211,20.493808410737074,24.493808410737074,3.999999999999999,4.0,14.343959944578172,3.1203716316696317,True,0,ok
24.566666666666666,0.13666666666666666,0.18970520610803618,-0.14364790058273577,-0.2955156109779142,3.1455266236450245e-09,-0.28068447502577576,1.105751009588988,2.9749381177047036,3.1888880506776194,0.21394993297291576,20.27191095110269,24.27191095110269,3.999999999999999,4.0,14.108543839609819,3.1522470545313137,True,0,ok
24.566666666666666,0.14,0.17350839102993196,-0.12865916874050226,-0.27159216404821085,1.6570024215100825e-09,-0.2726536179341487,1.183861867216357,3.003847558678566,3.2203066470002755,0.21645908832170946,20.039923635396494,24.039923635396494,3.999999999999999,4.0,13.87187753384127,3.185007289994475,True,0,ok
24.566666666666666,0.14333333333333334,0.15806765994514682,-0.11459318260619832,-0.24864544609098757,4.5250520800036856e-10,-0.2649782215636391,1.265124115587568,3.0304677708330336,3.2492635723952494,0.21879580156221579,19.85104617007241,23.85104617007241,3.999999999999999,4.0,13.664815579744468,3.214599554819571,True,0,ok
24.566666666666666,0.14666666666666667,0.14188679975498164,-0.09985899109452767,-0.22455238527282187,5.406099005931609e-10,-0.25758724215742196,1.3639644922264376,3.0581751027003587,3.279429688780249,0.22125458607989046,19.640873560819703,23.6408735608197,3.999999999999999,4.0,13.449237554815054,3.2459302590495294,True,0,ok
24.566666666666666,0.15000000000000002,0.12545122444834822,-0.08496837543531655,-0.19998601031735352,3.9527135888782995e-10,-0.25051120191162657,1.4797328557314757,3.0858846247367433,3.3096252912182416,0.22374066648149826,19.43012161841704,23.43012161841704,3.999999999999999,4.0,13.23731490353704,3.277423587628908,True,0,ok
24.566666666666666,0.15333333333333335,0.10931689667622127,-0.07048623588911199,-0.17573344088972756,1.2251027455343963e-09,-0.24373403566099078,1.6091277146446452,3.1124681863562254,3.3386193165882183,0.22615113023199296,19.239867532491658,23.239867532491658,3.999999999999999,4.0,13.04083249467795,3.3074134265962716,True,0,ok
24.566666666666666,0.15666666666666668,0.09241952529481554,-0.05529146947212917,-0.1502230320915197,2.7647372198576354e-10,-0.2372311116930917,1.7712604131255256,3.1401333897517385,3.3688194105098304,0.22868602075809186,19.02897974544585,23.02897974544585,3.999999999999999,4.0,12.836017672833751,3.3391571575749195,True,0,ok
