theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.633333333333333,0.15666666666666668,0.12155204616593711,-0.11623199341738237,-0.17554151499744983,1.7841510703401337e-10,-0.23008743496187115,1.0651570305718854,3.1598648520026527,3.1598648520026527,0.0,18.977334752141978,18.977334752141978,0.0,0.0,11.80903206467151,3.2433089054778166,True,0,ok
24.633333333333333,0.16,0.1058654427316033,-0.10320233368084562,-0.15156435668422352,2.9019953913313675e-10,-0.22365668665181093,1.1537304969145052,3.186704114220044,3.186704114220044,0.0,18.784878876323543,18.784878876323543,0.0,0.0,11.621696713635352,3.272268951903944,True,0,ok
24.633333333333333,0.16333333333333333,0.08972412444589273,-0.0898714081724145,-0.12678480001898196,1.24942956208021e-08,-0.2174692031618441,1.2589577554266045,3.2141340907103455,3.2141340907103455,0.0,18.58137656227539,18.58137656227539,0.0,0.0,11.429820812166284,3.3020165332047613,True,0,ok
24.633333333333333,0.16666666666666669,0.0735306696996172,-0.0765634200073856,-0.1017758364062671,5.83360306645841e-09,-0.2115422223497545,1.3814759106013106,3.2412500746246895,3.2412500746246895,0.0,18.383088220379125,18.383088220379125,0.0,0.0,11.243986744659024,3.3314465157319733,True,0,ok
24.633333333333333,0.17,0.05733814208895252,-0.06327859036597683,-0.0765428482350482,3.0201877062658966e-09,-0.20585939690358127,1.5254287562953384,3.268049873940297,3.268049873940297,0.0,18.19007104087885,18.19007104087885,0.0,0.0,11.064016435251089,3.36055400251636,True,0,ok
24.633333333333333,0.17333333333333334,0.04097517571090244,-0.04976244750597946,-0.05060231113133692,1.1414399981825716e-09,-0.20041018121747772,1.7013257075282961,3.295223771635772,3.295223771635772,0.0,17.990211852716495,17.990211852716495,0.0,0.0,10.882053833104282,3.3901826931375685,True,0,ok
24.633333333333333,0.1766666666666667,0.02533907264288521,-0.03634522810286205,-0.02460142681543426,1.6700185020502223e-10,-0.19519408737860958,1.9118732371728644,3.3217902741108536,3.3217902741108536,0.0,17.80047397825461,17.80047397825461,0.0,0.0,10.70862399179552,3.419135446647511,True,0,ok
24.633333333333333,0.18,0.013237194696356537,-0.022852005600950572,0.0018589809846592284,2.3407298592021107e-08,-0.19020033815767953,2.175034995444194,3.3484176011042206,3.3484176011042206,0.0,17.60949238605937,17.60949238605937,0.0,0.0,10.536810663394524,3.4482199289588507,True,0,ok
24.633333333333333,0.18333333333333335,0.01745734424978677,-0.009266942332224833,0.028781945462006294,2.078596911337928e-09,-0.18542751041569322,2.5116673351309853,3.3750469626812,3.3750469626812,0.0,17.418252267976868,17.418252267976868,0.0,0.0,10.366980803666033,3.477365809929548,True,0,ok
24.633333333333333,0.18666666666666668,0.032378385748398436,0.004290622016713466,0.055916635751142654,1.1440556666970457e-09,-0.1808645634990611,2.949239319700218,3.4013172549088715,3.4013172549088715,0.0,17.232810171103882,17.232810171103882,0.0,0.0,10.202719005269556,3.506133030106187,True,0,ok
24.633333333333333,0.19,0.04933679837026671,0.017939605110435044,0.08354956366592636,5.10251411830201e-09,-0.17650544472698987,3.551263186001191,3.4276440105434034,3.4276440105434034,0.0,17.04621998905647,17.04621998905647,0.0,0.0,10.03974439218556,3.535025221101914,True,0,ok
