theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
19.8,0.32999999999999996,0.08081544031393485,-0.009176571918514136,0.01387925806356059,7.506520497964398e-10,-0.138984038302371,2.5193450333646554,2.9025558251674553,3.4025558251674557,0.5000000000000004,13.84903827710646,20.515704943773127,6.666666666666668,0.0,10.053651127974794,3.484867902400807,True,0,ok
19.8,0.36999999999999994,0.07215506557004034,-0.0658948348518024,0.0077619253400821745,8.615062487157566e-10,-0.10590884626469659,1.2013797286570798,3.0576308961348015,3.224297562801468,0.16666666666666652,12.54658126721823,19.213247933884897,6.666666666666668,0.0,9.792364078620704,3.3548438270407877,True,0,ok
19.8,0.4099999999999999,0.08262795750812672,-0.0030363216611082756,0.11533086138953788,1.5080089592277117e-10,-0.0846859566150839,2.055902084593591,3.20945527282232,3.3761219394889865,0.16666666666666652,11.307425730874906,21.307425730874908,10.000000000000002,0.0,9.904023617511706,3.4544450107520692,True,0,ok
19.8,0.4499999999999999,0.0784293120607581,-0.06637314625058365,0.10003180942529853,2.1807341519150913e-09,-0.06357447232082006,1.0155224245821874,3.3574182889195283,3.190751622252862,-0.16666666666666652,10.142152466148303,20.142152466148303,10.0,0.0,9.750963952171604,3.321369374562648,True,0,ok
19.8,0.48999999999999994,0.09582249427198031,-0.13923150529029985,0.0764174833487759,2.835153050031393e-09,-0.048174758938139564,0.4524546252026141,3.5013552038373983,3.0013552038373983,-0.5,9.051518307790941,19.051518307790943,10.000000000000002,0.0,9.54307331144032,3.164517790948859,True,0,ok
19.8,0.5299999999999999,0.14055901046076752,-0.07968641640933195,0.22740933591419576,1.0842329520721398e-09,-0.03472139461533023,0.773344966334806,3.6412328287158644,3.1412328287158644,-0.5,8.033404361271584,18.033404361271582,9.999999999999998,0.0,8.549420955832872,3.32283171740585,True,0,ok
19.8,0.57,0.16025821906362694,-0.2486248210631306,0.12085729732742873,4.3256267657942975e-10,-0.025046004998244935,-0.9997298024288481,3.777100587402433,3.277100587402433,-0.5,7.084166397925613,-2.9158336020743865,-10.0,0.0,0.00144325181416638,3.277133050799245,True,0,ok
19.8,0.61,0.1536849128325619,-0.20170522707138785,0.17306511222057017,6.022810993662318e-10,-0.014853471015818206,-0.9940355535236672,3.9090970722809284,3.4090970722809284,-0.5,6.198799041718038,-3.801200958281962,-10.0,0.0,0.022633419314718017,3.409525627884413,True,0,ok
19.8,0.6499999999999999,0.16057161997830083,-0.15224744947397165,0.23263013187996565,6.055568424891982e-08,-0.007326069720376051,-0.9527987908341191,4.037411316394819,3.5374113163948193,-0.5,5.371828168433932,-4.628171831566068,-10.0,0.0,0.10150337234037042,3.5392237195613734,True,0,ok
19.8,0.69,0.20269649825394098,-0.10442848719100385,0.33518280830762054,5.554260688388054e-08,-0.0021879879444279882,-0.9279718016529032,4.162180946719501,3.6621809467195012,-0.5,4.598854920821243,-5.4011450791787565,-10.0,0.0,0.03176435687437554,3.6628159046072386,True,0,ok
19.8,0.73,0.2585197537182086,-0.054516498531697065,0.44443715381113597,5.177485756964787e-08,0.0009782063533970268,1.0108357916456778,4.283522543821326,3.7835225438213262,-0.5,3.875897638605837,-6.124102361394163,-10.0,0.0,0.015097720521940465,3.7838392247443604,True,0,ok
19.8,0.7699999999999999,0.32172666441392084,-0.0019348767104661988,0.5572386818315378,3.0179132052070223e-09,0.002333989607595415,1.0183169367226321,4.401671081991862,3.9016710819918616,-0.5,3.1978686510726035,-6.802131348927396,-10.0,0.0,0.0619801663314177,3.9030121083986837,True,0,ok
19.8,0.8099999999999999,0.4047875624319343,0.04934962183960199,0.6993702328137475,2.0031230555488224e-09,0.002191888932881603,1.0046320516149836,4.516770161695169,4.016770161695169,-0.5,2.5611967329313807,-7.438803267068619,-10.0,0.0,0.025474704185177506,4.017423096998157,True,0,ok
19.8,0.85,0.4834170165472625,0.10580419291860811,0.8305909672384002,2.6044090338319623e-09,0.000391873946215643,1.015643760820598,4.62897888038507,4.12897888038507,-0.5,1.9623140571789992,-8.037685942821001,-10.0,0.0,0.12303446100757862,4.132159771283976,True,0,ok
