theta_B_deg,kdf,residual_norm,radius_residual,length_residual,sigma_E_rad,theta_Rao_E_deg,mass_residual,performance_residual,rao_exit_residual,thrust_coefficient,thrust_coefficient_target,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
25.03125,0.13125,0.18085308658805832,-0.12048077512696122,-0.25700008213559256,0.13250983885126585,6.149995126984972,1.8108220659755166e-09,-0.2736731059307495,1.234513906657076,1.1235762565459115,1.5469291660826012,3.0566122051477547,3.2206532569157775,0.16404105176802286,20.312271104374204,23.312271104374208,3.000000000000001,3.0,13.74224963712117,3.203780455709179,True,0,ok
25.03125,0.135,0.16429615468043343,-0.102910137400779,-0.22831358404858346,0.13513730161348464,5.743681006982118,2.73393552460743e-09,-0.26463080189425486,1.3480548498126623,1.1375640603885515,1.5469291660826012,3.090214636397557,3.256470255266448,0.1662556188688913,20.066136582055606,23.066136582055606,3.000000000000001,3.0,13.486478044221236,3.241001066405031,True,0,ok
25.03125,0.13874999999999998,0.14805828259889375,-0.0849467268173131,-0.1987073067230854,0.13806963821305568,5.3205564033830335,3.1831859729234346e-09,-0.2560362654697821,1.4868383959760787,1.1508591994525277,1.5469291660826012,3.1242096629578944,3.2927351638099887,0.16852550085209428,19.81167829484313,22.81167829484313,3.000000000000001,3.0,13.231363951889318,3.2789922613435594,True,0,ok
25.03125,0.1425,0.13298642666308966,-0.06725360402162331,-0.16911437144322183,0.141185874461005,4.90289344010308,2.713692837932914e-10,-0.24787225869695984,1.6499144499680154,1.1634883396415023,1.5469291660826012,3.1571724261906464,3.3279270580507054,0.17075463186005901,19.57542921288541,22.57542921288541,3.000000000000001,3.0,12.992248173582542,3.315724685961718,True,0,ok
25.03125,0.14625,0.11891675274383852,-0.04890850308247673,-0.13820640872691894,0.14467387173383062,4.458893286603634,1.269199559795813e-08,-0.24012157565138154,1.8590268309559494,1.1754780973017693,1.5469291660826012,3.191031009501891,3.364104136582801,0.17307312708090983,19.322149336847712,22.322149336847712,3.000000000000001,3.0,12.748095542769146,3.3539411558475116,True,0,ok
25.03125,0.15,0.1072018440663243,-0.030999248874812122,-0.10748990304620473,0.1481947145682885,4.028016972967752,3.0550962739700518e-09,-0.2328100446112924,2.1079682007032114,1.1867885179164015,1.5469291660826012,3.2235913108175676,3.3989214608323075,0.17533015001473995,19.091423911972566,22.091423911972566,3.000000000000001,3.0,12.518948663876579,3.390215614816779,True,0,ok
25.03125,0.15375,0.09836384313982688,-0.012442936274738001,-0.07549651863108361,0.1522228166969678,3.567073965613115,2.8456336145823064e-09,-0.22584830763294703,2.445064225302855,1.1975578318947997,1.5469291660826012,3.2569457167844273,3.4346157402415245,0.17767002345709715,18.84597931747506,21.84597931747506,3.000000000000001,3.0,12.28879890794293,3.4281466793162068,True,0,ok
25.03125,0.1575,0.09058444694148682,-0.05479728895298072,-0.07938208788212082,0.12374315063858647,4.253945174943314,6.342801454410784e-10,-0.21442039551266326,1.666678808416251,1.2152360024610955,1.5469291660826012,3.2894273499208846,3.2894273499208837,-8.881784197001252e-16,18.615234476742355,18.615234476742355,0.0,0.0,11.343905450185897,3.3712944776423686,True,0,ok
25.03125,0.16125,0.0817048166313573,-0.03824070491761511,-0.04824899649342028,0.12742336523209927,3.8261696807446874,4.89648854935893e-10,-0.20785022590922098,1.9081278794024525,1.2253995894467697,1.5469291660826012,3.3222324522203546,3.3222324522203555,8.881784197001252e-16,18.378445169966184,18.378445169966184,0.0,0.0,11.126990719898007,3.4069361626214345,True,0,ok
25.03125,0.16499999999999998,0.07744218111434255,-0.021679293504107366,-0.01674514110216339,0.1313068266689562,3.39452101808173,6.397792497506539e-10,-0.2016222700438533,2.216314746414068,1.2350337960199822,1.5469291660826012,3.3545822071488396,3.3545822071488396,0.0,18.148942422440097,18.148942422440097,0.0,0.0,10.917848007468763,3.4421163068382445,True,0,ok
25.03125,0.16875,0.07874216818296897,-0.005059041599518265,0.015305564971610284,0.13542943893208403,2.953444368147415,2.096631404856525e-09,-0.19571414978712376,2.627283369992982,1.2441732395618406,1.5469291660826012,3.3868292841255214,3.386829284125519,-2.220446049250313e-15,17.920827990362145,17.920827990362145,0.0,0.0,10.71297964078055,3.477264114307331,True,0,ok
25.03125,0.1725,0.08558373713483183,0.011647682151140367,0.0479268881360914,0.13978938829535154,2.5029718668162864,2.003307816399238e-09,-0.19012159824341707,3.1999328782815217,1.2528245206576207,1.5469291660826012,3.418942118006877,3.4189421180068766,-4.440892098500626e-16,17.69457102169774,17.69457102169774,0.0,0.0,10.5123138368554,3.5123405845693525,True,0,ok
